Document ID,consent,group,initial_answers,initial_quiz_time,initial_selected_options,retry_answers,retry_quiz_time,retry_selected_options,subgroup,user_id,participantID,age,education,gender,income,initial_list,1Q1,1Q2,1Q3,1Q4,1Q5,1Q6,1Q7,retry_list,2Q1,2Q2,2Q3,2Q4,2Q5,2Q6,2Q7,1Q_acc,2Q_acc
KZ-9LB5-CEVX,FALSE,5,"[true, true, true, false, true, false, false]",104,"[""Web browser type or IP address"", ""By logging in to the childâ€™s account or contacting KidsZone to make the request"", ""Seeks verifiable parental consent before collection"", ""Through a public court hearing in the childâ€™s home state"", ""For children under 13 years old before collecting personal information"", ""When a parent publicly shares the childâ€™s account details"", ""No, none of my childâ€™s data will be used to train AI models.""]","[true, false, true, false, true, false, true]",75,"[""Web browser type or IP address"", ""By clearing their internet browser history"", ""Seeks verifiable parental consent before collection"", ""Through a public court hearing in the childâ€™s home state"", ""For children under 13 years old before collecting personal information"", ""When a third-party company requests it for advertising"", ""Yes, but only if I am notified and consent.""]","""B""","""KZ-9LB5-CEVX""",pa74b9843,41,,"""female""","""$115,000 to $149,999""","[True, True, True, False, True, False, False]",1,1,1,0,1,0,0,"[True, False, True, False, True, False, True]",1,0,1,0,1,0,1,0.571428571,0.571428571
KZ-DREX-P3PM,FALSE,5,"[false, true, false, false, false, false, false]",69,"[""All of the above"", ""By logging in to the childâ€™s account or contacting KidsZone to make the request"", ""Requests approval from the app store"", ""Through a public court hearing in the childâ€™s home state"", ""For any individual under the age of 18 using a U.S.-based website"", ""Only if the child wins a prize"", ""No, only anonymized data will be used to train AI models.""]","[true, true, true, false, false, false, true]",83,"[""Web browser type or IP address"", ""By logging in to the childâ€™s account or contacting KidsZone to make the request"", ""Seeks verifiable parental consent before collection"", ""By suspending the childâ€™s account until further notice"", ""For any individual under the age of 18 using a U.S.-based website"", ""When a parent publicly shares the childâ€™s account details"", ""Yes, but only if I am notified and consent.""]","""B""","""KZ-DREX-P3PM""",pb1a629f3,54,,"""male""","""$60,000 to $84,999""","[False, True, False, False, False, False, False]",0,1,0,0,0,0,0,"[True, True, True, False, False, False, True]",1,1,1,0,0,0,1,0.142857143,0.571428571
KZ-DQRD-9C7C,FALSE,5,"[true, true, true, true, false, true, false]",104,"[""Web browser type or IP address"", ""By logging in to the childâ€™s account or contacting KidsZone to make the request"", ""Seeks verifiable parental consent before collection"", ""A binding decision is made outside of court by a third party"", ""For any individual under the age of 18 using a U.S.-based website"", ""To perform business functions, comply with laws, or protect safety"", ""Yes, but only if I am notified and consent.""]","[true, true, true, false, true, false, false]",55,"[""Web browser type or IP address"", ""By logging in to the childâ€™s account or contacting KidsZone to make the request"", ""Seeks verifiable parental consent before collection"", ""Through a public court hearing in the childâ€™s home state"", ""For children under 13 years old before collecting personal information"", ""When a third-party company requests it for advertising"", ""Yes, but only if I am notified and consent.""]","""A""","""KZ-DQRD-9C7C""",pcc16d9b3,31,,"""female""","""$25,000 to $39,999""","[True, True, True, True, False, True, False]",1,1,1,1,0,1,0,"[True, True, True, False, True, False, False]",1,1,1,0,1,0,0,0.714285714,0.571428571
KZ-SY9B-CJCW,FALSE,5,"[true, true, true, false, false, true, false]",118,"[""Web browser type or IP address"", ""By logging in to the childâ€™s account or contacting KidsZone to make the request"", ""Seeks verifiable parental consent before collection"", ""By a vote from the KidsZone moderation team"", ""For any individual under the age of 18 using a U.S.-based website"", ""To perform business functions, comply with laws, or protect safety"", ""No, only anonymized data will be used to train AI models.""]","[true, true, false, false, false, false, false]",85,"[""Web browser type or IP address"", ""By logging in to the childâ€™s account or contacting KidsZone to make the request"", ""Automatically masks it before storing"", ""By suspending the childâ€™s account until further notice"", ""Only if the website knows the user is under 10 years old"", ""When a parent publicly shares the childâ€™s account details"", ""No, none of my childâ€™s data will be used to train AI models.""]","""B""","""KZ-SY9B-CJCW""",pf3724381,40,,"""female""","""$85,000 to $114,999""","[True, True, True, False, False, True, False]",1,1,1,0,0,1,0,"[True, True, False, False, False, False, False]",1,1,0,0,0,0,0,0.571428571,0.285714286
KZ-8SVJ-X7VV,TRUE,5,"[true, true, true, true, true, true, false]",314,"[""Web browser type or IP address"", ""By logging in to the childâ€™s account or contacting KidsZone to make the request"", ""Seeks verifiable parental consent before collection"", ""A binding decision is made outside of court by a third party"", ""For children under 13 years old before collecting personal information"", ""To perform business functions, comply with laws, or protect safety"", ""No, none of my childâ€™s data will be used to train AI models.""]",[],0,[],"""A""","""KZ-8SVJ-X7VV""",pb967e958,41,,"""male""","""$115,000 to $149,999""","[True, True, True, True, True, True, False]",1,1,1,1,1,1,0,[],,,,,,,,0.857142857,
KZ-7JZM-8EXH,TRUE,5,"[false, true, true, false, true, true, true]",212,"[""All of the above"", ""By logging in to the childâ€™s account or contacting KidsZone to make the request"", ""Seeks verifiable parental consent before collection"", ""By suspending the childâ€™s account until further notice"", ""For children under 13 years old before collecting personal information"", ""To perform business functions, comply with laws, or protect safety"", ""Yes, but only if I am notified and consent.""]","[true, true, true, true, true, true, true]",171,"[""Web browser type or IP address"", ""By logging in to the childâ€™s account or contacting KidsZone to make the request"", ""Seeks verifiable parental consent before collection"", ""A binding decision is made outside of court by a third party"", ""For children under 13 years old before collecting personal information"", ""To perform business functions, comply with laws, or protect safety"", ""Yes, but only if I am notified and consent.""]","""B""","""KZ-7JZM-8EXH""",pb967e959,41,,"""male""","""$115,000 to $149,999""","[False, True, True, False, True, True, True]",0,1,1,0,1,1,1,"[True, True, True, True, True, True, True]",1,1,1,1,1,1,1,0.714285714,1
KZ-6T4X-AUU8,TRUE,5,"[true, true, true, true, true, true, false]",194,"[""Web browser type or IP address"", ""By logging in to the childâ€™s account or contacting KidsZone to make the request"", ""Seeks verifiable parental consent before collection"", ""A binding decision is made outside of court by a third party"", ""For children under 13 years old before collecting personal information"", ""To perform business functions, comply with laws, or protect safety"", ""No, none of my childâ€™s data will be used to train AI models.""]",[],0,[],"""B""","""KZ-6T4X-AUU8""",pb967958e,41,,"""male""","""$115,000 to $149,999""","[True, True, True, True, True, True, False]",1,1,1,1,1,1,0,[],,,,,,,,0.857142857,
KZ-84TD-ZD9F,TRUE,5,"[false, true, true, false, false, true, false]",104,"[""All of the above"", ""By logging in to the childâ€™s account or contacting KidsZone to make the request"", ""Seeks verifiable parental consent before collection"", ""By suspending the childâ€™s account until further notice"", ""For any individual under the age of 18 using a U.S.-based website"", ""To perform business functions, comply with laws, or protect safety"", ""No, only anonymized data will be used to train AI models.""]","[true, true, true, false, true, true, true]",77,"[""Web browser type or IP address"", ""By logging in to the childâ€™s account or contacting KidsZone to make the request"", ""Seeks verifiable parental consent before collection"", ""By suspending the childâ€™s account until further notice"", ""For children under 13 years old before collecting personal information"", ""To perform business functions, comply with laws, or protect safety"", ""Yes, and this may occur without my consent.""]","""A""","""KZ-84TD-ZD9F""",pf80cde4c,36,,"""female""","""$115,000 to $149,999""","[False, True, True, False, False, True, False]",0,1,1,0,0,1,0,"[True, True, True, False, True, True, True]",1,1,1,0,1,1,1,0.428571429,0.857142857
KZ-FHMT-UC5S,FALSE,5,"[true, true, true, false, true, false, false]",76,"[""Web browser type or IP address"", ""By logging in to the childâ€™s account or contacting KidsZone to make the request"", ""Seeks verifiable parental consent before collection"", ""Through a public court hearing in the childâ€™s home state"", ""For children under 13 years old before collecting personal information"", ""When a parent publicly shares the childâ€™s account details"", ""Yes, but only if I am notified and consent.""]","[true, true, true, true, false, true, false]",65,"[""Web browser type or IP address"", ""By logging in to the childâ€™s account or contacting KidsZone to make the request"", ""Seeks verifiable parental consent before collection"", ""A binding decision is made outside of court by a third party"", ""For any individual under the age of 18 using a U.S.-based website"", ""To perform business functions, comply with laws, or protect safety"", ""No, only anonymized data will be used to train AI models.""]","""A""","""KZ-FHMT-UC5S""",pf80223c7,39,"""completedBachelorsDegree""","""male""","""$60,000 to $84,999""","[True, True, True, False, True, False, False]",1,1,1,0,1,0,0,"[True, True, True, True, False, True, False]",1,1,1,1,0,1,0,0.571428571,0.714285714
KZ-2HEW-5P9G,TRUE,5,"[false, true, true, false, false, true, false]",68,"[""None of the above"", ""By logging in to the childâ€™s account or contacting KidsZone to make the request"", ""Seeks verifiable parental consent before collection"", ""By suspending the childâ€™s account until further notice"", ""For any individual under the age of 18 using a U.S.-based website"", ""To perform business functions, comply with laws, or protect safety"", ""No, only anonymized data will be used to train AI models.""]","[true, true, true, true, true, true, false]",38,"[""Web browser type or IP address"", ""By logging in to the childâ€™s account or contacting KidsZone to make the request"", ""Seeks verifiable parental consent before collection"", ""A binding decision is made outside of court by a third party"", ""For children under 13 years old before collecting personal information"", ""To perform business functions, comply with laws, or protect safety"", ""Yes, but only if I am notified and consent.""]","""A""","""KZ-2HEW-5P9G""",pcf16ded1,31,,"""male""","""$85,000 to $114,999""","[False, True, True, False, False, True, False]",0,1,1,0,0,1,0,"[True, True, True, True, True, True, False]",1,1,1,1,1,1,0,0.428571429,0.857142857
